Date,portfolio_value,daily_return,cumulative_return
2022-08-10,9892.867316430697,0.0,0.9990375800079249
2022-08-11,9892.867316430697,0.0,0.9990375800079249
2022-08-12,9892.867316430697,0.0,0.9990375800079249
2022-08-16,9892.867316430697,0.0,0.9990375800079249
2022-08-17,9892.867316430697,0.0,0.9990375800079249
2022-08-18,9892.867316430697,0.0,0.9990375800079249
2022-08-19,9892.867316430697,0.0,0.9990375800079249
2022-08-22,9892.867316430697,0.0,0.9990375800079249
2022-08-23,9892.867316430697,0.0,0.9990375800079249
2022-08-24,9892.867316430697,0.0,0.9990375800079249
2022-08-25,9892.867316430697,0.0,0.9990375800079249
2022-08-26,9892.867316430697,0.0,0.9990375800079249
2022-08-29,9892.867316430697,0.0,0.9990375800079249
2022-08-30,9892.867316430697,0.0,0.9990375800079249
2022-09-01,9892.867316430697,0.0,0.9990375800079249
2022-09-02,9892.867316430697,0.0,0.9990375800079249
2022-09-05,9892.867316430697,0.0,0.9990375800079249
2022-09-06,9892.867316430697,0.0,0.9990375800079249
2022-09-07,9892.867316430697,0.0,0.9990375800079249
2022-09-08,9892.867316430697,0.0,0.9990375800079249
2022-09-09,9892.867316430697,0.0,0.9990375800079249
2022-09-12,9892.867316430697,0.0,0.9990375800079249
2022-09-13,9892.867316430697,0.0,0.9990375800079249
2022-09-14,9892.867316430697,0.0,0.9990375800079249
2022-09-15,9892.867316430697,0.0,0.9990375800079249
2022-09-16,9892.867316430697,0.0,0.9990375800079249
2022-09-19,9892.867316430697,0.0,0.9990375800079249
2022-09-20,9892.867316430697,0.0,0.9990375800079249
2022-09-21,9892.867316430697,0.0,0.9990375800079249
2022-09-22,9892.867316430697,0.0,0.9990375800079249
2022-09-23,9892.867316430697,0.0,0.9990375800079249
2022-09-26,9892.867316430697,0.0,0.9990375800079249
2022-09-27,9892.867316430697,0.0,0.9990375800079249
2022-09-28,9892.867316430697,0.0,0.9990375800079249
2022-09-29,9892.867316430697,0.0,0.9990375800079249
2022-09-30,9892.867316430697,0.0,0.9990375800079249
2022-10-03,9892.867316430697,0.0,0.9990375800079249
2022-10-04,9892.867316430697,0.0,0.9990375800079249
2022-10-06,9892.867316430697,0.0,0.9990375800079249
2022-10-07,9892.867316430697,0.0,0.9990375800079249
2022-10-10,9892.867316430697,0.0,0.9990375800079249
2022-10-11,9892.867316430697,0.0,0.9990375800079249
2022-10-12,9892.867316430697,0.0,0.9990375800079249
2022-10-13,9892.867316430697,0.0,0.9990375800079249
2022-10-14,9892.867316430697,0.0,0.9990375800079249
2022-10-17,9892.867316430697,0.0,0.9990375800079249
2022-10-18,9892.867316430697,0.0,0.9990375800079249
2022-10-19,9892.867316430697,0.0,0.9990375800079249
2022-10-20,9892.867316430697,0.0,0.9990375800079249
2022-10-21,9892.867316430697,0.0,0.9990375800079249
2022-10-24,9892.867316430697,0.0,0.9990375800079249
2022-10-25,9892.867316430697,0.0,0.9990375800079249
2022-10-27,9892.867316430697,0.0,0.9990375800079249
2022-10-28,9892.867316430697,0.0,0.9990375800079249
2022-10-31,9892.867316430697,0.0,0.9990375800079249
2022-11-01,9892.867316430697,0.0,0.9990375800079249
2022-11-02,9892.867316430697,0.0,0.9990375800079249
2022-11-03,9892.867316430697,0.0,0.9990375800079249
2022-11-04,9892.867316430697,0.0,0.9990375800079249
2022-11-07,9892.867316430697,0.0,0.9990375800079249
2022-11-09,9892.867316430697,0.0,0.9990375800079249
2022-11-10,9892.867316430697,0.0,0.9990375800079249
2022-11-11,9892.867316430697,0.0,0.9990375800079249
2022-11-14,9892.867316430697,0.0,0.9990375800079249
2022-11-15,9892.867316430697,0.0,0.9990375800079249
2022-11-16,9892.867316430697,0.0,0.9990375800079249
2022-11-17,9892.867316430697,0.0,0.9990375800079249
2022-11-18,9892.867316430697,0.0,0.9990375800079249
2022-11-21,9892.867316430697,0.0,0.9990375800079249
2022-11-22,9892.867316430697,0.0,0.9990375800079249
2022-11-23,9892.867316430697,0.0,0.9990375800079249
2022-11-24,9892.867316430697,0.0,0.9990375800079249
2022-11-25,9892.867316430697,0.0,0.9990375800079249
2022-11-28,9892.867316430697,0.0,0.9990375800079249
2022-11-29,9892.867316430697,0.0,0.9990375800079249
2022-11-30,9892.867316430697,0.0,0.9990375800079249
2022-12-01,9892.867316430697,0.0,0.9990375800079249
2022-12-02,9892.867316430697,0.0,0.9990375800079249
2022-12-05,9892.867316430697,0.0,0.9990375800079249
2022-12-06,9892.867316430697,0.0,0.9990375800079249
2022-12-07,9892.867316430697,0.0,0.9990375800079249
2022-12-08,9892.867316430697,0.0,0.9990375800079249
2022-12-09,9892.867316430697,0.0,0.9990375800079249
2022-12-12,9892.867316430697,0.0,0.9990375800079249
2022-12-13,9892.867316430697,0.0,0.9990375800079249
2022-12-14,9892.867316430697,0.0,0.9990375800079249
2022-12-15,9892.867316430697,0.0,0.9990375800079249
2022-12-16,9892.867316430697,0.0,0.9990375800079249
2022-12-19,9892.867316430697,0.0,0.9990375800079249
2022-12-20,9892.867316430697,0.0,0.9990375800079249
2022-12-21,9892.867316430697,0.0,0.9990375800079249
2022-12-22,9892.867316430697,0.0,0.9990375800079249
2022-12-23,9892.867316430697,0.0,0.9990375800079249
2022-12-26,9892.867316430697,0.0,0.9990375800079249
2022-12-27,9892.867316430697,0.0,0.9990375800079249
2022-12-28,9892.867316430697,0.0,0.9990375800079249
2022-12-29,9892.867316430697,0.0,0.9990375800079249
2022-12-30,9892.867316430697,0.0,0.9990375800079249
2023-01-02,9892.867316430697,0.0,0.9990375800079249
2023-01-03,9892.867316430697,0.0,0.9990375800079249
2023-01-04,9892.867316430697,0.0,0.9990375800079249
2023-01-05,9892.867316430697,0.0,0.9990375800079249
2023-01-06,9892.867316430697,0.0,0.9990375800079249
2023-01-09,9892.867316430697,0.0,0.9990375800079249
2023-01-10,9892.867316430697,0.0,0.9990375800079249
2023-01-11,9892.867316430697,0.0,0.9990375800079249
2023-01-12,9892.867316430697,0.0,0.9990375800079249
2023-01-13,9892.867316430697,0.0,0.9990375800079249
2023-01-16,9892.867316430697,0.0,0.9990375800079249
2023-01-17,9892.867316430697,0.0,0.9990375800079249
2023-01-18,9892.867316430697,0.0,0.9990375800079249
2023-01-19,9892.867316430697,0.0,0.9990375800079249
2023-01-20,9892.867316430697,0.0,0.9990375800079249
2023-01-23,9892.867316430697,0.0,0.9990375800079249
2023-01-24,9892.867316430697,0.0,0.9990375800079249
2023-01-25,9892.867316430697,0.0,0.9990375800079249
2023-01-27,9892.867316430697,0.0,0.9990375800079249
2023-01-30,9892.867316430697,0.0,0.9990375800079249
2023-01-31,9892.867316430697,0.0,0.9990375800079249
2023-02-01,9892.867316430697,0.0,0.9990375800079249
2023-02-02,9892.867316430697,0.0,0.9990375800079249
2023-02-03,9892.867316430697,0.0,0.9990375800079249
2023-02-06,9892.867316430697,0.0,0.9990375800079249
2023-02-07,9892.867316430697,0.0,0.9990375800079249
2023-02-08,9892.867316430697,0.0,0.9990375800079249
2023-02-09,9892.867316430697,0.0,0.9990375800079249
2023-02-10,9892.867316430697,0.0,0.9990375800079249
2023-02-13,9892.867316430697,0.0,0.9990375800079249
2023-02-14,9892.867316430697,0.0,0.9990375800079249
2023-02-15,9892.867316430697,0.0,0.9990375800079249
2023-02-16,9892.867316430697,0.0,0.9990375800079249
2023-02-17,9892.867316430697,0.0,0.9990375800079249
2023-02-20,9892.867316430697,0.0,0.9990375800079249
2023-02-21,9892.867316430697,0.0,0.9990375800079249
2023-02-22,9892.867316430697,0.0,0.9990375800079249
2023-02-23,9892.867316430697,0.0,0.9990375800079249
2023-02-24,9892.867316430697,0.0,0.9990375800079249
2023-02-27,9892.867316430697,0.0,0.9990375800079249
2023-02-28,9892.867316430697,0.0,0.9990375800079249
2023-03-01,9892.867316430697,0.0,0.9990375800079249
2023-03-02,9892.867316430697,0.0,0.9990375800079249
2023-03-03,9892.867316430697,0.0,0.9990375800079249
2023-03-06,9892.867316430697,0.0,0.9990375800079249
2023-03-08,9892.867316430697,0.0,0.9990375800079249
2023-03-09,9892.867316430697,0.0,0.9990375800079249
2023-03-10,9892.867316430697,0.0,0.9990375800079249
2023-03-13,9892.867316430697,0.0,0.9990375800079249
2023-03-14,9892.867316430697,0.0,0.9990375800079249
2023-03-15,9892.867316430697,0.0,0.9990375800079249
2023-03-16,9892.867316430697,0.0,0.9990375800079249
2023-03-17,9892.867316430697,0.0,0.9990375800079249
2023-03-20,9892.867316430697,0.0,0.9990375800079249
2023-03-21,9892.867316430697,0.0,0.9990375800079249
2023-03-22,9892.867316430697,0.0,0.9990375800079249
2023-03-23,9892.867316430697,0.0,0.9990375800079249
2023-03-24,9892.867316430697,0.0,0.9990375800079249
2023-03-27,9892.867316430697,0.0,0.9990375800079249
2023-03-28,9892.867316430697,0.0,0.9990375800079249
2023-03-29,9892.867316430697,0.0,0.9990375800079249
2023-03-31,9892.867316430697,0.0,0.9990375800079249
2023-04-03,9892.867316430697,0.0,0.9990375800079249
2023-04-05,9892.867316430697,0.0,0.9990375800079249
2023-04-06,9892.867316430697,0.0,0.9990375800079249
2023-04-10,9892.867316430697,0.0,0.9990375800079249
2023-04-11,9892.867316430697,0.0,0.9990375800079249
2023-04-12,9892.867316430697,0.0,0.9990375800079249
2023-04-13,9892.867316430697,0.0,0.9990375800079249
2023-04-17,9892.867316430697,0.0,0.9990375800079249
2023-04-18,9892.867316430697,0.0,0.9990375800079249
2023-04-19,9892.867316430697,0.0,0.9990375800079249
2023-04-20,9892.867316430697,0.0,0.9990375800079249
2023-04-21,9892.867316430697,0.0,0.9990375800079249
2023-04-24,9892.867316430697,0.0,0.9990375800079249
2023-04-25,9892.867316430697,0.0,0.9990375800079249
2023-04-26,9892.867316430697,0.0,0.9990375800079249
2023-04-27,9892.867316430697,0.0,0.9990375800079249
2023-04-28,9892.867316430697,0.0,0.9990375800079249
2023-05-02,9892.867316430697,0.0,0.9990375800079249
2023-05-03,9892.867316430697,0.0,0.9990375800079249
2023-05-04,9892.867316430697,0.0,0.9990375800079249
2023-05-05,9892.867316430697,0.0,0.9990375800079249
2023-05-08,9892.867316430697,0.0,0.9990375800079249
2023-05-09,9892.867316430697,0.0,0.9990375800079249
2023-05-10,9892.867316430697,0.0,0.9990375800079249
2023-05-11,9892.867316430697,0.0,0.9990375800079249
2023-05-12,9892.867316430697,0.0,0.9990375800079249
2023-05-15,9892.867316430697,0.0,0.9990375800079249
2023-05-16,9892.867316430697,0.0,0.9990375800079249
2023-05-17,9892.867316430697,0.0,0.9990375800079249
2023-05-18,9892.867316430697,0.0,0.9990375800079249
2023-05-19,9892.867316430697,0.0,0.9990375800079249
2023-05-22,9892.867316430697,0.0,0.9990375800079249
